Grupo de documentos,Nome do documento,Ano,Conceito,Segmento,Cobertura %,Página,classification
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"especialidad de la historia americana había 
alcanzado en los últimos quince años. 
El señor Matus Hoyos, de la Junta de Historia de Mendoza, hizo 
en seguida una breve y brillante exposición sobre el desarrollo de la 
cultura, de la escultura y otras artes en Cuyo, desde los tiempos de la 
colonia hasta los actuales.",0.0211555,527,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"religiosa y científica. 
Por la tarde tocó al señor Domingo Amunátegui Solar iniciar la serie 
de disertaciones. El delegado chileno, prestigioso hombre público del 
vecino país, en cuyo gobierno desempeñó en más de una ocasión funciones 
de alta responsabilidad, refirióse en su discurso al tema «Interpretación 
económica de la época colonial». Luego habló el doctor Alfonso Reyes,  embajador de Méjico, quien hizo un interesante relato sobre 23 docu-mentos inéditos que se refieren a las relaciones diplomáticas entre su 
país y el Brasil, en épocas de la organización nacional, y en los cuales 
se transparenta el acendrado espíritu de solidaridad que animaba ",0.043969,533,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"los relatores oficiales. 
Las sesiones y algunos de los actos celebrados por el Congreso, tuvie-ron lugar en el Museo Mitre, Biblioteca Nacional, Archivo General de 
la Nación, Colegio Nacional Buenos Aires, Instituto de Investigaciones 
Históricas y Salón de Grados de la Facultad de Filosofía y Letras, Museo 
Municipal de Arte Colonial y Biblioteca de la Universidad Nacional de La 
Plata. Entre los actos oficiales de mayor significación caben destacar,   la audiencia que el presidente de la República concedió a los delegados 
y miembros del Congreso, y la sesión de clausura que se llevara a cabo en 
el Archivo General de la ",0.0418468,542,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"de Rosas, y partes de las batallas 
que mayor gloria reflejaron sobre las armas argentinas se llevó a ca o 
en el local del Archivo General de la Nación. Admiráronse cuadros de la 
escuela de pintura cuzqueña y quiteña, y objetos de arte hispano-indigena,  en el Museo Municipal de Arte Colonial, recientemente creado sobre 
la base de la adquisición del palacio de ambiente, perteneciente a la fa­",0.0263947,542,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"551 — 
Conferencia pronunciada por el Delegado Sr. Ramón de Castro Esté-ves, el de Diciembre de 1937, en el Museo Municipal de Arte  Colonial, con el título de: «Proyecciones Continentales del IIo Con-greso Internacional dé Historia de América». 
En 1922 América rompía su silencio en el campo de la historiografía 
continental celebrando brillantemente en la más hermosa capital del 
Nuevo Mundo el primer Congreso Internacional de Historia de América. 
El antiguo y prestigioso Instituto ",0.0324296,546,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"40 
4. Discurso del Delegado del Brasil, invitado de honor, doctor Pedro 
Calmón.............................................................................................. 44 
5. Discurso del Delegado de Chile, invitado de honor, doctor Ricardo 
Donoso...................................................................................................... 50 
Sesión de Historia del Arte (6 de Julio de 1937). 
1. Discurso del Vicepresidente del Congreso y Director del Museo Muni-cipal de Arte Colonial, don Rómulo Zabala...................................... 55  2. Disertación del Académico de Número y Tesorero del Congreso,  arquitecto Martín S. Noel, sobre La Arquitectura Virreinal Indo-peruana/. .................................................................................................. 57 
3. Disertación del Delegado de Méjico, invitado de honor, doctor Ma-nuel Toussaint, sobre Arte Mejicano............................................. 62  4. Disertación del Delegado del Ecuador, invitado de honor, doctor ",0.0681752,556,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"la Universidad de Córdoba,  doctor Raúl Orgaz, sobre Las Primeras Ideas Historiográficas de 
Vicente Fidel López................................................................................... 235 
Sesión de Historia Jurídica y Diplomática (10 de Julio de 1937). 
1. Disertación del Presidente de la Sociedad de Historia y Geografía de 
Chile, doctor Domingo Amunátegui Solar, sobre Interpretación de 
la Epoca Colonial.................................................................................. 240 
2. Disertación del doctorJuan Carlos Rébora, sobre La Familia Ameri-cana.......................................................................................................... 252  3. Disertación del Embajador de México, doctor Alfonso Reyes, sobre 
Las Relaciones Diplomáticas entre México y el Brasil. Etapas princi-pales............................................................................................................... 257 
4. Disertación del Académico de Número y Secretario del Congreso,  doctor Mario Belgrano, sobre La Diplomacia Argentina ",0.0710932,557,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T I) ,1937, colonia,"la 
Universidad Central del Ecuador y la Academia Nacional de Historia............. 524 
Informe del Delegado, doctor Ángel S. Caballero Martin, presentado a la 
Universidad Nacional del Litoral................................................................ 546 
Conferencia pronunciada por el Delegado señor Ramón de Castro Esteves, el 
14 de Diciembre de 1937, en el Museo Municipal de Arte Colonial, con el tí-tulo de Proyecciones continentales del IIo Congreso Internacional de Historia  de América............................................................................................................... 551",0.0409847,561,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"LA INFLUENCIA DEL MOVIMIENTO DE 
INDEPENDENCIA NORTEAMERICANA 
SOBRE LA POLITICA COLONIAL 
ESPAÑOLA 
Por KATHERYN T. ABBEY 
(De Estados Unidos de Norteamérica) 
Traducción de Román Giménez 
El siglo XVIII puso a prueba a la mayoría de las instituciones esta-blecidas de la civilización occidental. Algunas no pudieron continuar,  otras fueron modificadas hasta quedar casi irreconocibles, y ninguna es-capó de un profundo cambio. Los ",0.0259861,4,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"alturas de poder e influencia en el 
mundo moderno. El Imperio Español, en cambio, se perdió en un movi-miento general de liberación. Pero las pérdidas de estos primeros colo-nizadores no fué sin ganancias, porque de todo ello nacieron las repúblicas  independientes del hemisferio occidental. 
Los procesos por los cuales las colonias británicas e hispánicas se con-virtieron en naciones libres no dejaron de estar relacionados. Sus puntos 
de contacto fueron muchos, al desenvolverse el movimiento, y ocurrieron 
en momentos y lugares diversos. El primero de estos episodios se fija en 
el nuevo mundo entre los años 1776 y 1783. Inglaterra y España ",0.0390691,4,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"LA INFLUENCIA DEL MOVIMIENTO DE 
INDEPENDENCIA NORTEAMERICANA 
SOBRE LA POLITICA COLONIAL 
ESPAÑOLA 
Por KATHERYN T. ABBEY 
(De Estados Unidos de Norteamérica) 
Traducción de Román Giménez 
El siglo XVIII puso a prueba a la mayoría de las instituciones esta-blecidas de la civilización occidental. Algunas no pudieron continuar,  otras fueron modificadas hasta quedar casi irreconocibles, y ninguna es-capó de un profundo cambio. Los ",0.0259861,5,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"alturas de poder e influencia en el 
mundo moderno. El Imperio Español, en cambio, se perdió en un movi-miento general de liberación. Pero las pérdidas de estos primeros colo-nizadores no fué sin ganancias, porque de todo ello nacieron las repúblicas  independientes del hemisferio occidental. 
Los procesos por los cuales las colonias británicas e hispánicas se con-virtieron en naciones libres no dejaron de estar relacionados. Sus puntos 
de contacto fueron muchos, al desenvolverse el movimiento, y ocurrieron 
en momentos y lugares diversos. El primero de estos episodios se fija en 
el nuevo mundo entre los años 1776 y 1783. Inglaterra y España ",0.0390691,5,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"aceptar muchas actitudes insopor-tables de superioridad de parte de su aliada Francia. El retiro de la últi-ma de la América del Norte en 1763 la deja frente a frente con su vieja  enemiga. 
Había un claro en las nubes, sin embargo: las posibilidades de lucha 
entre Inglaterra y sus propias colonias. Nunca había habido el debido 
respeto por la autoridad, por parte de las últimas; una vez alejada la ne-cesidad de protección contra los ataques de los franceses y los indios,   esos argumentos podían asumir serias proporciones. Los acontecimientos 
habían de probar no solamente la probabilidad sino la realidad de esta ",0.0372687,6,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"ejemplo de la independencia. No obstante, ninguna na-ción podía allegarse a renunciar a una oportunidad tan excelente de poner 
en dificultades al enemigo; el rayo no cae con frecuencia por dos veces en 
el mismo lugar. El problema estribaba en derivar todo el beneficio po-sible de la rebelión de las colonias británicas y procurar al mismo tiempo  que se evitaran las influencias contaminadoras de esa'rebelión. Era una 
labor capaz de desafiar a un genio. 
La más íntima asociación geográfica de Inglaterra y España estaba 
a lo largo del Mississippi o, para dar sus nombres respectivos a las regiones,  en Louisiana ",0.0371487,6,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"hacia 
Mobile y Pensacola. Se formularon, pero nunca se ejecutaron, planes 
para mejorar el transporte a través de los lagos y corrrientes, mediante 
conexiones con canales. Las empresas ilíticas a través del Mississippi 
anduvieron mejor; para 1776, se suponía que habían alcanzado respeta-bles proporciones. 
El antagonismo entre Inglaterra y sus colonias progresó rápidamente 
en los años siguientes a la paz de 1763, hasta que llegaron a la etapa de 
abierta hostilidad. Este escenario era objeto de atento escrutinio por 
Francia y España. La primera había dado ya a presumir a los americanos 
las posibilidades de simpatía y cosas más tangibles que ",0.0392492,7,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"principios de los 
derechos del hombre, con lo cual ocuparon su lugar como preludio del  
gran movimiento liberal del siglo siguiente. 
En ninguna parte están puestas con mayor relieve que en el punto de 
esta actitud inicial las diferencias de opinión entre Francia y España. La 
ayuda francesa a las colonias se basaba en dos principios; primero, el 
deseo de la corte de utilizar la defección americana como medio de dis-minuir el prestigio y el poder británicos y, segundo, el indudable interés 
de los liberales franceses por los principios del contrato social afectados 
por la cuestión. Francia no tenía colonias en ",0.0372687,7,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"seria. Por ninguna razón podía aparecer España per-donando nada que se pareciera a una rebelión armada y, sin embargo,  la situación representaba la mejor oportunidad que jamás podría existir 
de forzar a Inglaterra a hacer concesiones. Otro ángulo peligroso de todo 
el asunto podría surgir si Inglaterra aquietara el enojo colonial y aplacara",0.0206448,7,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"10 — 
las ambiciones coloniales mediante nuevas conquistas al oeste. La pre-sión de afuera para procurar la unidad de adentro es una vieja verdad y  más de una nación ha buscado complicaciones exteriores para esquivar 
molestas cuestiones nacionales. Pero ni siquiera estas consideraciones 
agotaban los resultados inquietantes que podía guardar el futuro: había 
uno más.",0.0223252,8,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"anularan a las ventajas. En esta duda, Francia le prestó poca ayuda,  porque no podía o no quería ver toda la complejidad de los hechos. Desde 
1776 a 1778, Francia empujó consistentemente a España hacia una acción 
agresiva y, cuando no se consiguieron resultados, hizo sus propios térmi-nos con las colonias, y entró sola a una guerra con Inglaterra, convencida  aparentemente de que lo que no hiciera ella hoy tendría que hacerlo mañana 
su aliada. En esto tuvo razón, porque de todas las cosas que España no 
podía permitir que sucedieran, la derrota de Francia figuraba primero. 
A juicio de los ",0.0360084,8,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"tan común en el pasado y no del todo ausente hoy, parece haber surgido 
de una falta de comprensión de las diferencias fundamentales entre las 
situaciones de España y Francia, y la incapacidad de comprender que 
el problema básico del Imperio Español no era el de cómo ayudar a las 
colonias a librarse de la metrópoli, sino cómo protegerse a sí misma de 
los efectos de aquella independencia. Es preciso no esperar nunca que 
una nación promueva alegremente la fuente de su propia herida, y en 
las relaciones entre los dos estados, después de la independencia, se mate-rializaron casi todas las ",0.0358284,8,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"en el hemis-ferio occidental, es posible entender ahora el juego diplomático en Ma-drid. Aunque Francia se alió con los americanos y entró en una guerra  contra Gran Bretaña sin la cooperación española, dejó el camino abierto 
para la adhesión española a su política y comenzó inmediatamente a 
apremiar a las colonias para conseguir una declaración de los términos 
de paz. Una parte integral de esos términos era, naturalmente, la de los 
límites, asunto muy allegado al corazón español. Tras muchos debates 
se adoptó una frontera, por el Congreso Continental, que aceptó la de-volución de las Floridas a España, aunque esto representaba ",0.038409,12,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"cambiado 
el destino de su Imperio. Aunque Francia había deseado un reconoci-miento de la independencia americana y una promesa de apoyo a ella  hasta que fuera realizada, el ministro de Carlos III había conseguido 
postergar toda referencia al respecto, sobre la base de que España no 
había entablado en las colonias ninguna negociación por la cual pudieran 
garantizarse intereses recíprocos. Por otra parte, los fines bélicos de 
España se consignaban en detalle; consistían de la restauración de Gi-braltar, Minorca, Honduras y las Floridas, y la adquisición de Mississippi  y Mobile, y la abolición de los privilegios comerciales concedidos en 1763. 
Sorprenden ",0.0400293,13,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"para un ataque inme-diato sobre Florida Occidental tan pronto como se declaró la guerra.  España respaldaba su debilidad iniciando su campaña antes de que el 
enemigo se hubiera enterado del estado de hostilidades. Poco después de 
emitirse la verdadera declaración de guerra, el rey publicó una Real 
Proclama a las colonias (8 de julio de 1779) en la que relataba sus cuan-tiosos esfuerzos para preservar la paz. A pesar de su «rígida neutralidad»,  todo había sido en vano debido a la ambición ilegítima de Inglaterra,  cuyo «verdadero objeto ha sido permitir que España dormitara a la 
sombra de las negociaciones, para ",0.0373887,13,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Francia demostró  estar más preocupada por sus propios intereses que por los de su aliada. 
Las Floridas retornaron a la madre patria, pero con tales estipulaciones 
en el tratado que el terreno estaba ya arado y sembrado para las disputas 
con los Estados Unidos, reconocidos ahora. Dentro de los dominios colo-niales, la lucha tuvo su precio. En los ejércitos españoles que atacaron y  capturaron Pensacola estaba Francisco Miranda, el «Precursor» del 
movimiento de liberación y las ideas en ese sentido, derivadas de las 
herejías políticas del norte, se filtraron pese a los grandes cuidados. 
Además, los gastos de la guerra impusieron ",0.038469,14,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"223, 1146, 1227, 1232,  1233, 1290, 1291, 1376, 1777, 2359. Indiferente General, Legajos 6, 8, 10, 11, 12,  15, 36. 
Archivos Generales de Simancas; Estado Moderno, Libros 62, 81, 179, 181,  182, 1738, 2617, 2618, 8139. Guerra, Legajos 6912-13.  S. F. Bemis, The Hussey-Cumberland Mission and American Independence, Prince-ton, 1931. 
Colonial Office Papers, Class 5, Vols. 574, 575, 581, 593, 594, 595, 631. Estados Unidos;  Papers of the Continental Congress; Pollock Papers, Washington Papers;  Wisconsin Historical Collection; Graper Manuscripts on American History; Peter 
Forcé; American Archives; Journals of the Continental Congress. 
Conrotte, La Intervención de España en la Independencia de los ",0.0423099,15,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"organizar la resistencia con 
núcleos de concentración que irían acrecentándose una vez que la pro-vincia sintiera el peso del ejército invasor. Los directores de la campaña  libertadora se encargarían por lo demás de apresurar con su anarquía 
interna la reacción. Entre Ríos es una provincia que no vivió la vida 
colonial. Nunca estuvo sometida a ningún poder extraño a su territorio,  porque su dependencia de Santa Fe o Buenos Aires, fué más nominal que 
efectiva, formándose espontáneamente, con autoridades que ella se daba,  una sociedad rudimentaria, con un enérgico sentimiento de autonomía,  no ya provincial, sino de un particularismo un tanto ",0.0393092,21,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"fortificaciones de la ciudad, reducidas a las viejas obras 
de Petrarca y Cardoso, fueron ampliadas y perfeccionadas; fundáronse 
Guadalupe, Pando, San Juan Bautista — hoy Santa Lucía — San José 
y Minas; Maldonado fué erigida en ciudad; fijáronse nuevos límites a 
la jurisdicción de Montevideo, que se ensanchó con la incorporación de 
Colonia del Sacramento, Santo Domingo Soriano, Maldonado, Santa 
Tecla y Santa Teresa; se obtuvo autonomía en la administración de la 
Real Hacienda con la designación de un ministro en propiedad; afianzóse 
la industria saladeril en el país; se creó la aduana y se mejoró el servicio 
de correos; y la expedición ",0.0390691,34,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"convirtió a la ciudad en un cen-tro activo de tráfico, negocios y aprovisionamientos, sin que el término de 
la campaña implicase la vuelta al estancamiento anterior, pues el impulso 
recibido perduró parcialmente en el comercio y acreció la importancia 
política de la plaza al quedar anulado el factor lusitano de Colonia. 
El 2 de abril de 1789 firmó don Carlos IV el título que nombraba a 
del Pino gobernador y capitán general de la provincia de Charcas y pre-sidente de la audiencia de La Plata. Esta alta sede judicial y universita-ria veía mermar su antiguo poderío desde la creación del virreinato ",0.0363685,34,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"sien-do bautizado al día siguiente en la iglesia de San Vicente Martín bajo 
el padrinazgo de sus abuelos maternos. Siguió la carrera de las armas y 
fué capitán del regimiento de dragones de Buenos Aires; ascendido a te-niente coronel, se le nombró comandante político y militar de la plaza de  Colonia del Sacramento, donde se hallaba al producirse elmovimiento de 
mayo, al cual adhirió en los primeros días, separándose de él cuando la  revolución se orientó abiertamente contra la causa real. Contrajo matri-monio en Buenos Aires con doña Francisca Huet, hija del general de bri-gada don Luis Huet. 
2. José María ",0.0370886,37,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Emancipación». 
Ricardo Leoene. 
De 1640 a 1660 la provincia del Paraguay atravesó un período de 
hondas agitaciones populares. Las mismas causas produjeron la segunda 
revolución de los comuneros de 1717 a 1735. A las reclamaciones contra 
el absolutismo del régimen gubernativo, perjudicial para la vida y el 
progreso de la colonia, se sumó una fuerte rivalidad entre la Compañía 
de Jesús, establecida en ambas márgenes del Paraná, desde los comienzos 
del 1600 y los pobladores de la gobernación del Guairá. La provincia se 
sintió amenazada en su tradición de relativa autonomía y se levantó 
en defensa de ella. Tal actitud tenía ",0.0381689,48,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"los gobernadores y proyectar su in-fluencia sobre Asunción. 
Ambas revoluciones fueron la protesta ruidosa contra el absolutismo 
de la «Corona, el centralismo del régimen gubernativo y la autoridad sin 
control del virreinato de Lima, tanto más desacertado cuanto más re-moto, y la intervención de los jesuítas en la naciente sociedad  colonial. 
En 1640 fué nombrado obispo del Paraguay, fray Bernardino de Cár-denas, destinado a servir de conductor y apóstol de la causa popular.  Nació este ilustre prelado en Chuquiabo (Perú). Hizo sus estudios en el 
convento franciscano de Lima. Compadeció al indio, en cuya defensa se 
hizo un predicador digno de ",0.0393092,49,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"los tabacos 
las lomas no dieron rosas,  ni los sotos amarantos;  trigo, maíz y legumbre 
todo se queda agostado»1. 
1 Papel en verso sobre el recibimiento al venerable obispo fray B. de Cárdenas,  Colección General de Documentos, t. II, p. 20, 1667, Biblioteca Godoy, Asunción 
La veneración que la colonia tenía por su obispo, provenía tanto de 
las virtudes personales como de las simpatías que profesaba a francisca-nos y dominicos, verdaderos guías de aquella sociedad cristiana. En  sus luchas contra la influencia política de los jesuítas encontró, en el 
elocuente caudillo, un defensor de su causa. Cárdenas era un tempera-mento ",0.0382289,50,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"1. 
Preso, fué expulsado. Peregrinó durante mucho tiempo en busca de 
justicia. Sus partidarios fueron castigados con dureza. La primera revo-lución terminó aplacada en sangre. 
Años más tarde la Santa Sede examinó la causa de Cárdenas y lo 
eximió de toda culpa. Tardía vindicación. 
En tanto la rivalidad entre la colonia y las misiones siguió latente;  continuaron los motivos de queja y quedaron los rescoldos de la protesta 
popular contra los errores del absolutismo. Bien lejos, por cierto, estaba 
el Rey para hacer justicia a tiempo o disminuir las injusticias del régi-men. Para llegar a él había que pasar demasiadas instancias.",0.0383489,52,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"trabas a su comercio  por acción de Reyes Balmaceda. Los asunceños se apoyaban en pre-textos políticos para defender su ya débil autonomía, contrarrestar la  influencia jesuítica, defender la libertad de comercio y protestar contra 
el absolutismo político. 
La segunda revolución resulta así la expresión violenta de un conflicto 
entre la colonia civil y las misiones jesuíticas; entre los encomenderos y 
la república cristiana. 
Son dos sociedades en lucha, dos organizaciones que chocan. El 
Cabildo encarna los intereses de la provincia contra los gobernadores que 
secundan el predominio jesuítico. 
La Compañía se apoyó en la Corona. Prestó su concurso y sus fuerzas ",0.0404494,53,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"resultó un traidor. Valido de un ardid, tomó preso a 
Mompo y lo remitió a Itatí y luego a Buenos Aires. Enviado preso a 
Chile, Mompo se escapó en el camino de Mendoza, apoyado por sus 
amigos venidos ex profeso del Paraguay, y se refugió en el Brasil, por 
vía Colonia del Sacramento. Murió olvidado en Río de Janeiro. 
Pero Antequera ni Mompo eran la revolución. Sólo fueron sus voceros. 
Causas más profundas y permanentes trabajaban a la provincia. 
El Cabildo fué el verdadero estado mayor del movimiento. El 4 de 
agosto de 1731, se produjo un nuevo levantamiento. Fueron sus ",0.0349281,57,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"comunero, generado en 
causas más hondas. En el fondo de esta conmoción latían la rivalidad 
entre el poder civil de la provincia y el gobierno teocrático de las Misiones;  y la competencia económica entre dos regímenes. Fué el choque de dos 
organizaciones y la protesta contra el absolutismo del régimen colonial. 
Por primera vez en estas regiones se habló de la voluntad del común,  de los derechos del pueblo. 
En la época de la cual nos ocupamos, según el general Matías de 
Anglés y Gortari «Los jesuítas tenían en las orillas del Paraná y Uruguay 
veinte y seis pueblos y otros ",0.0351082,59,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"fué 
la traducción al guaraní del libro de Nieremberg Diferencia entre lo Tem-poral y lo Eterno, vertido por José Serrano, en 1620. Editáronse libros sa-grados, oraciones, diccionarios. Merece recordarse, entre ellos, el famoso 
Ará-Puru, breviario espiritual que quiere decir: «Empleo del día». 
Mientras los pueblos de las Misiones prosperaban, la colonia empo-brecía, víctima de trabas en su comercio, de gabelas y de restricciones.  No podía hacer competencia a la industria jesuítica que disponía del tra-bajo de 160.000 indios. Algunos de los gobernadores se convirtieron en ele-mentos de la poderosa Compañía, exacerbando el espíritu de los encomen-deros y comerciantes libres. Tal ",0.0412896,60,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"Utopía floreció un siglo y medio en las selvas del tró-pico y se dispersó como una frágil construcción humana. 
Además de su contenido político la revolución de los comuneros fué 
una resistencia de la sociedad civil contra la teocrática. Su recuerdo 
integra la tradición cívica de la nación paraguaya. La colonia en medio 
de sus errores y violencias, daba nacimiento a la nacionalidad. Por el 
cruce de encomenderos e indias, se plasmó una nueva sociedad, al paso 
que en Misiones se intentaba la creación de una república ideal a base 
de la disciplina de indios, sin mezclas, sustraídos a todo contacto ",0.0364285,61,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"77 — 
de Toledo, del cual, así como del existente con el gobernador Abreu, nos 
ocuparemos in extenso más adelante. 
A las apasionadas reyertas entre los conquistadores, hay que vincular 
estrechamente los repetidos momentos en que se hicieron manifiestos 
los desbarajustes de la administración colonial, traducidos, sobre todo,  en la sed de mando, no reparándose en poderes viciados, y a veces nulos,  como los poseídos en los casos del adelantado Juan de Torres de Vera y 
Aragón y de su representante en el gobierno de Santa Fe, Juan de Garay,  lo cual no obstó por ",0.034208,75,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"de Zárate y presentadas al cabildo 
de Asunción, 11 de febrero de 1575, en Groussac, Juan de Garay, inserto en Anales 
de la Biblioteca, t. X, p. 64. 
3 Carta de Hernando de Montalvo al rey, Asunción, 20 de febrero de 1580, en 
Enrique A. Peña, Fragmentos históricos sobre temas coloniales, Buenos Aires, 1935,  p. 121. 
La evidencia que surge de ambas cédulas, es concluyente: ni Juan 
de Torres de Vera y Aragón era adelantado para la corona a fines de  1581, ni Juan de Garay, cuya designación emanaba de aquél, podía 
ejercer legalmente las funciones de teniente general, capitán general ",0.0354683,76,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"los criollos,  cuyo temperamento levantisco venía preocupando a las autoridades. 
Nada difícil sería que desde la deposición de Diego Ortiz de Zarate y 
Mendieta en 1577, estos se mostraran más exigentes y menos recatados 
en la exteriorización de sus ideas, o en disconformidad con resoluciones 
1 En Adas del cabildo colonial de Santa Fe, años de 1575-1595, Santa Fe, 1924, p. 49. 
Poder otorgado por Juan de Garay a Simón Jaques, Asunción, 3 de diciembre de 1578. 
Tomo II 6",0.0286267,77,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"él dice: «la cizaña que avia metido en esta tierra gon^alo de  abren y don francisco de toledo diciendo que no governaba yo con poder 
de su magestad».1 Las dos transcripciones que acabamos de hacer con-firman plenamente las grandes dificultades que halló Garay en las auto-ridades de la colonia, y prueban de modo concluyente la parte de res-ponsabilidad que ellas tienen en el levantamiento que nos ocupa. Al 
concederle a estas manifestaciones la importancia que les dió el fundador,  no se puede menos que valorarlas como causas coadyuvantes de primer 
orden en el estallido del movimiento. 
1 Declaración de ",0.0367286,79,Com violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"sabido rendir, como era su deber, justiciero culto al 
pasado. En la primera página de su historia inscribió el nombre de Juan 
de Garay, en seguida una fecha, 1580, y a continuación los nombres de 
los criollos que ha recogido la posteridad. Nos referimos a la primera 
hora de la colonia. 
El municipio de la ciudad, también honró la revolución que tuviera 
por escenario la porción de tierra comprendida en la empalizada donde",0.025746,87,Sem violência
Anaes II Congresso Internaional de História de America,II Congreso Internacional de Historia de America (T II) ,1937, colonia,"la tirania, Pues sa-bremos resistirlo quitando la vida a quantos se opusieren a impedino.... 
Alarma Paisanos mios! muera la Aduana, mueran sus Ministros, muera el 
traidor Thesorero, y muera Blacito......1 
1 La presente relación ha sido escrita teniendo en cuenta la siguiente documenta-ción; Archivo General de la Nación, Gobierno Colonial, Criminal, 1780. legajo 17: 
Año de 1780, Diligencias sobre averiguar quienes fueron los autores de un Pasquín qe 
pusieron en la Villa de Cochabamba. En el mismo Archivo y en la misma sección,  Intendencia de Cochabamba, 1762-1785.",0.034508,89,Com violência
